"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"14:44:40,3799661","sodinokibi.exe","8376","CloseFile","C:\","SUCCESS",""
"14:44:42,2144876","sodinokibi.exe","8376","Process Create","C:\Users\Cuckoo\Downloads\sodinokibi.exe","SUCCESS","PID: 800, Command line: ""C:\Users\Cuckoo\Downloads\sodinokibi.exe"" "
"14:44:42,2145558","sodinokibi.exe","800","Process Start","","SUCCESS","Parent PID: 8376, Command line: ""C:\Users\Cuckoo\Downloads\sodinokibi.exe"" , Current directory: C:\Users\Cuckoo\Downloads\, Environment: ;	ALLUSERSPROFILE=C:\ProgramData;	APPDATA=C:\Users\Cuckoo\AppData\Roaming;	CommonProgramFiles=C:\Program Files\Common Files;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files;	CommonProgramW6432=C:\Program Files\Common Files;	COMPUTERNAME=DESKTOP-STRQU9T;	ComSpec=C:\Windows\system32\cmd.exe;	DriverData=C:\Windows\System32\Drivers\DriverData;	HOMEDRIVE=C:;	HOMEPATH=\Users\Cuckoo;	LOCALAPPDATA=C:\Users\Cuckoo\AppData\Local;	LOGONSERVER=\\DESKTOP-STRQU9T;	NUMBER_OF_PROCESSORS=4;	OneDrive=C:\Users\Cuckoo\OneDrive;	OS=Windows_NT;	Path=C:\Python27\;C:\Python27\Scripts;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\Cuckoo\AppData\Local\Microsoft\WindowsApps;C:\Program Files\Python27;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC;	PROCESSOR_ARCHITECTURE=AMD64;	PROCESSOR_IDENTIFIER=AMD64 Family 23 Model 24 Stepping 1, AuthenticAMD;	PROCESSOR_LEVEL=23;	PROCESSOR_REVISION=1801;	ProgramData=C:\ProgramData;	ProgramFiles=C:\Program Files;	ProgramFiles(x86)=C:\Program Files (x86);	ProgramW6432=C:\Program Files;	PSModulePath=C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules;	PUBLIC=C:\Users\Public;	SystemDrive=C:;	SystemRoot=C:\Windows;	TEMP=C:\Users\Cuckoo\AppData\Local\Temp;	TMP=C:\Users\Cuckoo\AppData\Local\Temp;	USERDOMAIN=DESKTOP-STRQU9T;	USERDOMAIN_ROAMINGPROFILE=DESKTOP-STRQU9T;	USERNAME=Cuckoo;	USERPROFILE=C:\Users\Cuckoo;	windir=C:\Windows"
"14:44:42,2146406","sodinokibi.exe","800","Thread Create","","SUCCESS","Thread ID: 3404"
"14:44:42,2321198","sodinokibi.exe","8376","CreateFile","C:\Windows\SysWOW64\pcacli.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:44:42,2322604","sodinokibi.exe","8376","QueryBasicInformationFile","C:\Windows\SysWOW64\pcacli.dll","SUCCESS","CreationTime: 06/10/2021 15:40:25, LastAccessTime: 25/04/2022 14:33:24, LastWriteTime: 06/10/2021 15:40:25, ChangeTime: 25/04/2022 10:25:13, FileAttributes: A"
"14:44:42,2322850","sodinokibi.exe","8376","CloseFile","C:\Windows\SysWOW64\pcacli.dll","SUCCESS",""
"14:44:42,2325423","sodinokibi.exe","8376","CreateFile","C:\Windows\SysWOW64\pcacli.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:44:42,2326576","sodinokibi.exe","8376","CreateFileMapping","C:\Windows\SysWOW64\pcacli.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"14:44:42,2327672","sodinokibi.exe","8376","CreateFileMapping","C:\Windows\SysWOW64\pcacli.dll","SUCCESS","SyncType: SyncTypeOther"
"14:44:42,2330680","sodinokibi.exe","8376","Load Image","C:\Windows\SysWOW64\pcacli.dll","SUCCESS","Image Base: 0x73fd0000, Image Size: 0x11000"
"14:44:42,2334126","sodinokibi.exe","8376","CloseFile","C:\Windows\SysWOW64\pcacli.dll","SUCCESS",""
"14:44:42,2340465","sodinokibi.exe","8376","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Query Value"
"14:44:42,2343489","sodinokibi.exe","8376","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:42,2344250","sodinokibi.exe","8376","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\LogFlags","NAME NOT FOUND","Length: 20"
"14:44:42,2345097","sodinokibi.exe","8376","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS",""
"14:44:42,2347178","sodinokibi.exe","8376","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\18608e62-a628-49d9-8c02-55972e097d24","NAME NOT FOUND","Length: 528"
"14:44:42,2348473","sodinokibi.exe","8376","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:42,2349017","sodinokibi.exe","8376","RegQueryKey","HKCU","SUCCESS","Query: Name"
"14:44:42,2349256","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\AppCompat","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2349537","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:42,2349622","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:44:42,2349809","sodinokibi.exe","8376","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\AppCompat","REPARSE","Desired Access: Query Value"
"14:44:42,2350318","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2360949","sodinokibi.exe","8376","CreateFile","C:\Windows\SysWOW64\sfc_os.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:44:42,2362194","sodinokibi.exe","8376","QueryBasicInformationFile","C:\Windows\SysWOW64\sfc_os.dll","SUCCESS","CreationTime: 06/10/2021 15:40:15, LastAccessTime: 25/04/2022 14:33:24, LastWriteTime: 06/10/2021 15:40:15, ChangeTime: 25/04/2022 10:25:13, FileAttributes: A"
"14:44:42,2362318","sodinokibi.exe","8376","CloseFile","C:\Windows\SysWOW64\sfc_os.dll","SUCCESS",""
"14:44:42,2363670","sodinokibi.exe","8376","CreateFile","C:\Windows\SysWOW64\sfc_os.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"14:44:42,2364335","sodinokibi.exe","8376","CreateFileMapping","C:\Windows\SysWOW64\sfc_os.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"14:44:42,2365434","sodinokibi.exe","8376","CreateFileMapping","C:\Windows\SysWOW64\sfc_os.dll","SUCCESS","SyncType: SyncTypeOther"
"14:44:42,2367271","sodinokibi.exe","8376","Load Image","C:\Windows\SysWOW64\sfc_os.dll","SUCCESS","Image Base: 0x73fc0000, Image Size: 0xf000"
"14:44:42,2370458","sodinokibi.exe","8376","CloseFile","C:\Windows\SysWOW64\sfc_os.dll","SUCCESS",""
"14:44:42,2376145","sodinokibi.exe","8376","CreateFile","C:\Windows\WinSxS\FileMaps\users_cuckoo_downloads_8e39ef08f7b79fb1.cdf-ms","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, AllocationSize: n/a"
"14:44:42,2383659","sodinokibi.exe","8376","Load Image","C:\Windows\SysWOW64\setupapi.dll","SUCCESS","Image Base: 0x76650000, Image Size: 0x435000"
"14:44:42,2390012","sodinokibi.exe","8376","Load Image","C:\Windows\SysWOW64\bcrypt.dll","SUCCESS","Image Base: 0x77240000, Image Size: 0x19000"
"14:44:42,2397666","sodinokibi.exe","8376","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\f3a71a4b-6118-4257-8ccb-39a33ba059d4","NAME NOT FOUND","Length: 528"
"14:44:42,2401945","sodinokibi.exe","8376","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\0e0fe12b-e926-44d2-8cf1-8a62a6d44036","NAME NOT FOUND","Length: 528"
"14:44:42,2474015","sodinokibi.exe","8376","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\139299bb-9394-5058-dd33-9422e5903fc3","NAME NOT FOUND","Length: 528"
"14:44:42,2476168","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"14:44:42,2476343","sodinokibi.exe","8376","RegQueryKey","HKLM","SUCCESS","Query: Name"
"14:44:42,2476619","sodinokibi.exe","8376","RegOpenKey","HKLM\software\WOW6432Node\microsoft\windows\currentversion\setup\PnpLockdownFiles","REPARSE","Desired Access: Read"
"14:44:42,2477246","sodinokibi.exe","8376","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Setup\PnpLockdownFiles","ACCESS DENIED","Desired Access: Read"
"14:44:42,2479753","sodinokibi.exe","8376","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"14:44:42,2480646","sodinokibi.exe","8376","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"14:44:42,2480963","sodinokibi.exe","8376","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"14:44:42,2481132","sodinokibi.exe","8376","CloseFile","C:\","SUCCESS",""
"14:44:42,2497889","sodinokibi.exe","8376","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"14:44:42,2499021","sodinokibi.exe","8376","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"14:44:42,2499689","sodinokibi.exe","8376","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"14:44:42,2500751","sodinokibi.exe","8376","CloseFile","C:\","SUCCESS",""
"14:44:42,2501625","sodinokibi.exe","8376","CreateFile","C:\","SUCCESS","Desired Access: Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"14:44:42,2502205","sodinokibi.exe","8376","QueryNameInformationFile","C:\","SUCCESS","Name: \"
"14:44:42,2502421","sodinokibi.exe","8376","QueryAttributeInformationVolume","C:\","SUCCESS","FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00600, MaximumComponentNameLength: 255, FileSystemName: NTFS"
"14:44:42,2502562","sodinokibi.exe","8376","CloseFile","C:\","SUCCESS",""
"14:44:42,2622785","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:42,2623055","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:42,2623696","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:42,2623883","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:42,2624138","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\Applications\sodinokibi.exe","NAME NOT FOUND","Desired Access: Read"
"14:44:42,2625072","sodinokibi.exe","800","Load Image","C:\Users\Cuckoo\Downloads\sodinokibi.exe","SUCCESS","Image Base: 0x400000, Image Size: 0xdf000"
"14:44:42,2625874","sodinokibi.exe","8376","RegOpenKey","HKCR\Applications\sodinokibi.exe","NAME NOT FOUND","Desired Access: Read"
"14:44:42,2625991","sodinokibi.exe","800","Load Image","C:\Windows\System32\ntdll.dll","SUCCESS","Image Base: 0x7ffffb750000, Image Size: 0x1f5000"
"14:44:42,2627553","sodinokibi.exe","800","Load Image","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Image Base: 0x77660000, Image Size: 0x1a3000"
"14:44:42,2629073","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: Name"
"14:44:42,2629350","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2630123","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\exefile","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:44:42,2630374","sodinokibi.exe","8376","RegQueryValue","HKCR\exefile\AppUserModelID","NAME NOT FOUND","Length: 144"
"14:44:42,2630429","sodinokibi.exe","800","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"14:44:42,2630534","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: Name"
"14:44:42,2630693","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2630923","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\exefile\Application","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2631137","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2631263","sodinokibi.exe","8376","RegOpenKey","HKCR\exefile\Application","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2631585","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: Name"
"14:44:42,2632005","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2632151","sodinokibi.exe","800","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"14:44:42,2632255","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\exefile\shell\runas","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:44:42,2632456","sodinokibi.exe","8376","RegQueryValue","HKCR\exefile\shell\runas\FriendlyAppName","NAME NOT FOUND","Length: 144"
"14:44:42,2632605","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: Name"
"14:44:42,2633228","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2633445","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\exefile\Application","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2633655","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2633777","sodinokibi.exe","8376","RegOpenKey","HKCR\exefile\Application","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2634048","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: Name"
"14:44:42,2634195","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2634403","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\exefile\shell\runas\command","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2634599","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2634719","sodinokibi.exe","8376","RegOpenKey","HKCR\exefile\shell\runas\command","SUCCESS","Desired Access: Query Value"
"14:44:42,2634924","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas\command","SUCCESS","Query: Name"
"14:44:42,2635076","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas\command","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2635644","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\exefile\shell\runas\command","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:44:42,2635829","sodinokibi.exe","8376","RegQueryValue","HKCR\exefile\shell\runas\command\(Default)","SUCCESS","Type: REG_SZ, Length: 16, Data: ""%1"" %*"
"14:44:42,2636151","sodinokibi.exe","8376","RegCloseKey","HKCR\exefile\shell\runas\command","SUCCESS",""
"14:44:42,2636647","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:42,2636807","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:42,2636944","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:42,2637058","sodinokibi.exe","800","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\RaiseExceptionOnPossibleDeadlock","NAME NOT FOUND","Length: 80"
"14:44:42,2637276","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:42,2637564","sodinokibi.exe","800","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"14:44:42,2637942","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\Applications\%1.exe","NAME NOT FOUND","Desired Access: Read"
"14:44:42,2638158","sodinokibi.exe","8376","RegOpenKey","HKCR\Applications\%1.exe","NAME NOT FOUND","Desired Access: Read"
"14:44:42,2638605","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: Name"
"14:44:42,2638735","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2638908","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\exefile\Progid","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2639075","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2639177","sodinokibi.exe","8376","RegOpenKey","HKCR\exefile\Progid","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2639608","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: Name"
"14:44:42,2639745","sodinokibi.exe","8376","RegQueryKey","HKCR\exefile\shell\runas","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2640558","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\exefile\shell\runas","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:44:42,2640737","sodinokibi.exe","8376","RegQueryValue","HKCR\exefile\shell\runas\NoSmartScreen","NAME NOT FOUND","Length: 12"
"14:44:42,2641466","sodinokibi.exe","8376","RegCloseKey","HKCR\exefile\shell\runas","SUCCESS",""
"14:44:42,2641674","sodinokibi.exe","8376","RegCloseKey","HKCR\.exe","SUCCESS",""
"14:44:42,2642212","sodinokibi.exe","8376","RegCloseKey","HKCR\exefile","SUCCESS",""
"14:44:42,2642332","sodinokibi.exe","8376","RegCloseKey","HKCR\exefile\shell\runas","SUCCESS",""
"14:44:42,2643325","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:42,2643490","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:42,2643636","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"14:44:42,2643845","sodinokibi.exe","8376","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"14:44:42,2644064","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{9AC9FBE1-E0A2-4AD6-B4EE-E212013EA917}","NAME NOT FOUND","Desired Access: Read"
"14:44:42,2644422","sodinokibi.exe","8376","RegOpenKey","HKCR\WOW6432Node\CLSID\{9AC9FBE1-E0A2-4AD6-B4EE-E212013EA917}","SUCCESS","Desired Access: Read"
"14:44:42,2645055","sodinokibi.exe","8376","RegSetInfoKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"14:44:42,2645170","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","SUCCESS","Query: Name"
"14:44:42,2645541","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2645764","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2645952","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2646048","sodinokibi.exe","8376","RegOpenKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"14:44:42,2646297","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","SUCCESS","Query: Name"
"14:44:42,2646485","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","SUCCESS","Query: Name"
"14:44:42,2646603","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"14:44:42,2646783","sodinokibi.exe","8376","RegOpenKey","HKCU\Software\Classes\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"14:44:42,2646934","sodinokibi.exe","8376","RegQueryValue","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}\ActivateOnHostFlags","NAME NOT FOUND","Length: 16"
"14:44:42,2647049","sodinokibi.exe","8376","RegQueryKey","HKCR\WOW6432Node\CLSID\{9ac9fbe1-e0a2-4ad6-b4ee-e212013ea917}","SUCCESS","Query: Name"
